
       9477.3941     0.390085
       9482.3927     0.389609
       9487.3914     0.389134
       9492.3900     0.388658
       9497.3886     0.388183
       9502.3873     0.387707
       9507.3859     0.387232
       9512.3846     0.386757
       9517.3832     0.386282
       9522.3818     0.385807
       9527.3805     0.385332
       9532.3791     0.384857
       9537.3778     0.384383
       9542.3764     0.383909
       9547.3750     0.383434
       9552.3737     0.382960
       9557.3723     0.382486
       9562.3710     0.382012
       9567.3696     0.381539
       9572.3682     0.381065
       9577.3669     0.380592
       9582.3655     0.380118
       9587.3642     0.379645
       9592.3628     0.379172
       9597.3614     0.378700
       9602.3601     0.378227
       9607.3587     0.377755
       9612.3574     0.377282
       9617.3560     0.376810
       9622.3547     0.376338
       9627.3533     0.375866
       9632.3519     0.375395
       9637.3506     0.374923
       9642.3492     0.374452
