# Selection: secTarget&2
# ra, dec (N.B., rounded to single precision)
# u,g,r,i,z (PSF, dereddened)
# Extinction in r
#
#     xra      xdec   xupsf  xgpsf  xrpsf  xipsf  xzpsfxreddening2
#
216.87253  35.32082  19.059 18.211 17.914 17.816 17.734  0.036
216.87540  35.30018  18.840 18.034 17.725 17.646 17.609  0.037
217.34605  35.33949  18.359 17.522 17.195 17.076 17.007  0.035
217.30370  35.15285  19.357 18.319 17.906 17.795 17.743  0.038
217.36324  35.18973  18.758 17.722 17.317 17.210 17.169  0.039
217.61951  35.25772  19.431 18.408 18.001 17.905 17.789  0.042
217.56760  35.08834  18.951 17.833 17.380 17.221 17.174  0.039
217.65564  35.04775  19.522 18.364 17.880 17.719 17.697  0.040
217.80595  35.15820  18.470 17.475 17.101 16.976 16.916  0.034
217.78070  35.06126  18.597 17.738 17.473 17.381 17.387  0.038
217.84789  35.08070  18.492 17.479 17.110 16.993 16.959  0.035
218.57738  34.87341  19.190 18.278 17.971 17.888 17.856  0.029
218.61847  34.76469  19.583 18.412 17.911 17.738 17.607  0.029
218.66338  34.75159  18.460 17.421 17.059 16.940 16.915  0.028
218.73553  34.80343  18.647 17.535 17.142 17.007 16.960  0.027
218.82164  34.81217  18.993 18.148 17.801 17.704 17.661  0.025
218.85495  34.84499  19.123 18.021 17.590 17.492 17.427  0.024
218.85283  34.82473  18.118 17.022 16.604 16.507 16.441  0.024
219.04546  34.58866  18.852 17.755 17.370 17.269 17.230  0.039
219.47314  34.56460  19.255 18.447 18.157 18.110 18.108  0.041
219.74376  34.42282  19.137 18.230 17.925 17.827 17.863  0.048
216.00261  35.98617  18.208 17.245 16.884 16.755 16.751  0.030
216.15402  35.96739  19.382 18.293 17.785 17.565 17.445  0.033
216.65231  35.87162  19.359 18.196 17.765 17.619 17.546  0.034
216.81459  35.88384  19.033 18.166 17.892 17.796 17.773  0.037
216.83331  35.80667  19.385 18.198 17.748 17.575 17.516  0.038
217.01123  35.72314  18.439 17.583 17.293 17.200 17.134  0.039
217.13521  35.66579  18.750 17.673 17.239 17.079 16.972  0.037
217.22224  35.72900  19.298 18.345 17.994 17.861 17.831  0.038
217.21867  35.67572  18.207 17.132 16.759 16.637 16.607  0.038
217.29076  35.70492  19.370 18.296 17.896 17.773 17.732  0.037
217.53424  35.71943  19.334 18.363 18.056 17.957 17.958  0.035
217.48703  35.57190  18.841 17.877 17.544 17.449 17.447  0.039
217.70238  35.56762  18.769 17.771 17.444 17.348 17.333  0.035
217.71927  35.50037  19.029 18.214 17.932 17.843 17.824  0.037
217.75435  35.56334  18.933 17.746 17.300 17.147 17.089  0.038
217.89178  35.53439  19.069 18.152 17.881 17.780 17.833  0.038
218.04657  35.57425  18.607 17.673 17.296 17.149 17.124  0.034
217.99171  35.43777  18.746 17.663 17.291 17.148 17.116  0.031
218.76418  35.13789  19.413 18.474 18.160 18.090 18.000  0.029
218.79532  35.17076  18.543 17.645 17.370 17.278 17.255  0.030
218.85123  35.14628  18.543 17.754 17.468 17.358 17.360  0.029
218.90558  35.25059  18.569 17.677 17.359 17.235 17.240  0.031
218.88423  35.15571  18.852 17.904 17.554 17.439 17.439  0.029
218.92741  35.13997  18.336 17.442 17.140 17.039 16.971  0.028
219.01213  35.21393  18.433 17.338 16.897 16.772 16.714  0.027
219.25244  34.97132  18.566 17.467 17.069 16.926 16.879  0.028
219.40279  34.91892  18.922 17.863 17.475 17.241 17.158  0.023
219.61783  34.92074  17.890 17.036 16.783 16.716 16.692  0.025
219.67149  34.99696  19.581 18.424 17.899 17.761 17.682  0.026
219.76337  34.88682  19.271 18.380 18.134 18.030 18.060  0.028
219.82161  34.84924  18.364 17.447 17.127 17.007 16.998  0.031
217.41789  35.99011  19.451 18.489 18.137 17.997 17.950  0.035
217.74686  35.98849  19.444 18.356 17.898 17.721 17.648  0.036
217.74969  35.99083  18.704 17.628 17.263 17.155 17.126  0.036
218.07956  35.87125  18.347 17.468 17.148 17.050 17.005  0.032
218.12997  35.86255  18.812 17.906 17.593 17.455 17.446  0.031
218.13220  35.79052  19.018 17.968 17.604 17.468 17.440  0.030
218.57175  35.85986  19.296 18.262 17.930 17.854 17.830  0.031
218.52390  35.73457  18.160 17.240 16.973 16.863 16.850  0.031
218.89096  35.53231  19.374 18.236 17.809 17.607 17.547  0.026
219.01855  35.61491  19.341 18.215 17.722 17.535 17.455  0.025
219.06709  35.67989  18.707 17.563 17.148 16.975 16.973  0.026
219.14746  35.50657  19.413 18.370 17.944 17.780 17.715  0.029
219.46497  35.56449  19.047 18.040 17.579 17.366 17.244  0.028
219.59782  35.41967  19.215 18.099 17.646 17.444 17.359  0.027
219.73546  35.31747  18.200 17.084 16.634 16.431 16.340  0.027
219.85992  35.32216  18.784 17.840 17.545 17.465 17.458  0.025
219.07649  35.95026  18.062 17.249 17.018 16.940 16.947  0.032
219.63342  35.80526  19.354 18.483 18.247 18.155 18.147  0.028
219.75346  35.81627  19.068 18.299 18.046 17.955 17.952  0.029
219.82602  35.78694  19.401 18.449 18.055 17.937 17.865  0.030
219.83856  35.72921  19.132 18.197 17.903 17.822 17.780  0.029
216.07765  32.64283  19.207 18.113 17.617 17.365 17.272  0.027
216.24649  32.49163  18.431 17.497 17.211 17.078 17.069  0.024
216.31380  32.58495  19.148 18.214 17.819 17.626 17.563  0.023
216.44829  32.41960  18.032 17.065 16.758 16.610 16.588  0.029
216.50131  32.53706  19.244 18.048 17.578 17.443 17.454  0.025
216.78729  32.27112  18.649 17.706 17.217 17.038 16.979  0.027
216.93777  32.20808  19.102 18.189 17.932 17.841 17.809  0.027
216.06995  32.98898  19.290 18.370 18.082 17.978 17.994  0.025
216.31427  32.89354  19.341 18.368 18.027 17.938 17.877  0.024
