       3932.5466        4712.1440 GOOD ArII
       3932.9114        10642.510 GOOD ThI
       3933.2375        730.99414 GOOD ThI
       3933.6611        22660.910 GOOD Th
       3934.2742        760.50116 GOOD Th
       3935.2036        411.71960 GOOD Th
       3935.9387        254.00488 GOOD ThII
       3936.3533        965.46112 GOOD Th
       3937.0405        858.05219 GOOD ThII
       3937.9236        681.49860 GOOD ThII
       3938.1523        242.03714 GOOD ThI
       3938.4226        206.70815 GOOD ThII
       3939.1592        336.89810 GOOD Th
       3939.3188        222.75052 GOOD ThI
       3940.3687        125.26539 GOOD ThII
       3940.8386        343.41006 GOOD ThI
       3942.0732        965.81360 GOOD ThI
       3942.3579        277.86990 GOOD Th
       3944.2534        2487.7878 GOOD ThI
       3945.1353        949.12177 GOOD Th
       3945.5071        1245.6031 GOOD ThII
       3945.8201        1132.5800 GOOD ThII
       3946.3921        3506.4958 GOOD ThI
       3947.1365        481.88370 GOOD Th
       3947.3308        2027.0249 GOOD ThI
       3947.5046        1394.6361 GOOD ArI
       3948.0305        13543.253 GOOD ThI
       3948.9790        7594.3208 GOOD ArI
       3950.3950        25287.256 GOOD ThI
       3950.8049        840.39423 GOOD ThI
       3951.1084        231.06985 GOOD ThII
       3951.5149        1460.6875 GOOD ThII
       3952.2356        195.40147 GOOD Th
       3952.7607        4015.7031 GOOD ThI
       3953.4448        330.03088 GOOD Th
       3954.7268        116.44340 GOOD Th
       3955.1699        1487.3052 GOOD ThI
       3955.8904        1915.1260 GOOD ThI
       3956.6909        3776.2825 GOOD ThII
       3958.2373        498.95380 GOOD Th
       3959.3000        4346.0010 GOOD ThI
       3960.8796        246.86884 GOOD Th
       3961.5208        345.30981 GOOD Th
       3962.4197        1656.1571 GOOD ThI
       3963.2200        291.69894 GOOD ThII
       3963.4688        495.74277 GOOD ThII
       3964.0303        703.95618 GOOD ThI
       3964.7256        831.91571 GOOD Th
       3966.9646        643.77112 GOOD Th
       3967.3921        20404.453 GOOD ThI
       3968.4673        11851.808 GOOD Th
       3969.0027        2128.1821 GOOD ThII
       3969.6641        769.45819 GOOD ThI
       3972.1545        9118.7861 GOOD Th
       3972.6394        2223.6650 GOOD ThI
       3973.1960        5002.8428 GOOD ThI
       3974.4766        2558.6587 GOOD ArII
       3974.7590        648.79633 GOOD ArII
       3975.2217        259.99728 GOOD ThII
       3975.4673        247.00249 GOOD ThI
       3976.4148        851.42926 GOOD ThII
       3979.0432        284.21692 GOOD ThII
       3979.3560        3633.4929 GOOD ArII
       3980.0896        2169.7507 GOOD Th
       3980.7549        908.67664 GOOD ThII
       3981.1064        1188.0125 GOOD ThII
       3981.8281        578.88751 GOOD ThI
       3982.1021        758.90552 GOOD ThII
       3982.8955        346.50266 GOOD ThI
       3984.0955        248.80785 GOOD ThI
       3984.3757        131.92296 GOOD ThII
       3984.8794        847.69830 GOOD ThI
       3986.0740        235.77597 GOOD Th
       3987.2061        1889.1128 GOOD ThI
       3987.7063        215.22704 GOOD ThII
       3988.0273        1248.1844 GOOD Th
       3988.5996        935.60864 GOOD ThII
       3988.8457        639.76453 GOOD ThII
       3990.4922        4834.0415 GOOD ThI
       3991.7310        2301.9697 GOOD ThI
       3992.0535        909.90106 GOOD ArII
       3992.2727        446.49356 GOOD ThII
       3993.2988        1874.6610 GOOD Th
       3994.5493        10496.191 GOOD ThII
       3994.7917        5189.4268 GOOD ArII
       3996.0618        1458.7640 GOOD ThII
       3996.6687        473.80341 GOOD ThI
       3997.4688        278.39377 GOOD ThII
       3997.8655        995.19073 GOOD ThII
       3998.4038        248.21367 GOOD Th
       3998.7334        881.47675 GOOD ThI
       3998.9526        1023.6565 GOOD ThI
       4000.2810        1548.9124 GOOD ThI
       4001.0581        4945.2852 GOOD ThI
       4001.8936        4016.0522 GOOD ThI
       4003.1057        751.72736 GOOD ThII
       4003.3086        2053.1580 GOOD ThII
       4003.5740        731.36749 GOOD ThI
       4005.0928        4445.8013 GOOD ThI
       4005.3628        485.70547 GOOD ArII
       4005.9614        435.10962 GOOD ThI
       4006.3806        722.23938 GOOD ThII
       4007.0188        1644.1932 GOOD ThII
       4008.2102        10148.774 GOOD ThI
       4009.0112        4765.0269 GOOD ThI
       4011.5916        2255.6218 GOOD ThI
       4011.7397        4734.1577 GOOD ThI
       4012.4951        18026.086 GOOD ThI
       4013.8567        6121.7974 GOOD ArII
       4014.5144        680.34698 GOOD ThII
       4014.7163        3053.7827 GOOD ThI
       4017.0627        541.59998 GOOD ThI
       4018.0991        2534.2795 GOOD ThI
       4019.1289        48262.676 GOOD ThII
